segment_id,track_id,group,split,scale_seconds,view,feature_relative_path,feature_sha256,graph_relative_path,graph_sha256,persistence_relative_path,persistence_sha256,sensitivity_persistence_relative_path,sensitivity_persistence_sha256,sidecar_relative_path,config_sha256,sequence_length,valid_states,valid_transitions,self_transitions,self_transition_ratio,vertex_count,edge_count,edge_density,reciprocity,transition_entropy,path_entropy,path_entropy_normalized,directed_recurrence,directed_recurrence_unbiased,h0_betti_auc,h1_betti_auc,h0_betti_mean,h1_betti_mean,h0_betti_max,h1_betti_max,h0_interval_count,h1_interval_count,h0_observed_persistence,h1_observed_persistence,h0_censored_count,h1_censored_count,status,processed_at,error
classical_musicnet_1727__180s,classical_musicnet_1727,classical,validation,180.0,modulation_tertile,features/modulation_tertile/180s/classical/validation/classical_musicnet_1727__180s.npz,7757cdeb50ef8c5243949dd1b06370bace6c49078cf3d72e0b9e3e66be31124b,graphs/modulation_tertile/180s/classical/validation/classical_musicnet_1727__180s.npz,93214bcd19f61b6cf14b2e7005366b53791e43e324601b233e697159f1bee593,homology/persistence/modulation_tertile/180s/classical/validation/classical_musicnet_1727__180s.npz,c0381747fbc49f1dbcfac421d5ad734f971d70d4b87bfb1dac472db45df84b19,homology/persistence_sensitivity/modulation_tertile/180s/classical/validation/classical_musicnet_1727__180s.npz,d23d82f65842426f81e0619e414e48eb3c18ddc4d98a51bc1c43774d5ebb75fc,homology/descriptors/modulation_tertile/180s/classical/validation/classical_musicnet_1727__180s.json,493de388b4a5a92c40e208670fb27a429d10c1ad81d8f4f317f243f8c6fc2109,88,88,87,51,0.5862068965517241,3,6,1.0,1.0,0.8506597300883596,0.8867511390594117,0.807155671027906,0.19540229885057472,0.18604651162790697,0.95,0.0,2.1666666666666665,0.0,3,0,3,0,1.0499999999999998,0,1,0,success,2026-08-02,
classical_musicnet_1727__300s,classical_musicnet_1727,classical,validation,300.0,modulation_tertile,features/modulation_tertile/300s/classical/validation/classical_musicnet_1727__300s.npz,d32d528cf9f2592dd2b7db808c3b62a7b39dfaacdf5f32a8c12df7ccdd048c29,graphs/modulation_tertile/300s/classical/validation/classical_musicnet_1727__300s.npz,fd6077e30adab2c8fed3767e50c64035e8bcd84dbf4758b0f11f7b32ad69b237,homology/persistence/modulation_tertile/300s/classical/validation/classical_musicnet_1727__300s.npz,4bda587f6b45a7558a09eb99d573c66977fa974e51868673e7c38689d20612fe,homology/persistence_sensitivity/modulation_tertile/300s/classical/validation/classical_musicnet_1727__300s.npz,1e729e0f45a1a0e7eae9399dfd1bef8195c945068614dfc1ac75f42a358d4e1a,homology/descriptors/modulation_tertile/300s/classical/validation/classical_musicnet_1727__300s.json,493de388b4a5a92c40e208670fb27a429d10c1ad81d8f4f317f243f8c6fc2109,148,148,147,73,0.4965986394557823,3,6,1.0,1.0,0.919683729822526,0.9917376939676675,0.9027185515738128,0.15414873432366144,0.1483552325039605,1.0499999999999998,0.0,2.3333333333333335,0.0,3,0,3,0,1.15,0,1,0,success,2026-08-02,
classical_musicnet_1728__180s,classical_musicnet_1728,classical,validation,180.0,modulation_tertile,features/modulation_tertile/180s/classical/validation/classical_musicnet_1728__180s.npz,907317640422fbc2b6e612e14c6c38bd129fb8d67a1493a064e06deccc16d22f,graphs/modulation_tertile/180s/classical/validation/classical_musicnet_1728__180s.npz,41a8546aa0bc735bc5f522fc89bfdff737b67167a8a8b9fae7628306849d4149,homology/persistence/modulation_tertile/180s/classical/validation/classical_musicnet_1728__180s.npz,34891607fd05dcbd8ae88bf43864cf4491d9b49ea6ee52b43ddf2f052bacd4b8,homology/persistence_sensitivity/modulation_tertile/180s/classical/validation/classical_musicnet_1728__180s.npz,0873e2ad200c0043d539560b4311a9b21db0dc27dfd3491cf36777c1c71e70a7,homology/descriptors/modulation_tertile/180s/classical/validation/classical_musicnet_1728__180s.json,493de388b4a5a92c40e208670fb27a429d10c1ad81d8f4f317f243f8c6fc2109,88,88,87,39,0.4482758620689655,3,6,1.0,1.0,0.8493922462715299,0.9130061191288031,0.8310539837813719,0.18377592812789006,0.17428495054798182,0.8749999999999998,0.0,2.0,0.0,3,0,3,0,0.9499999999999998,0,1,0,success,2026-08-02,
classical_musicnet_1728__300s,classical_musicnet_1728,classical,validation,300.0,modulation_tertile,features/modulation_tertile/300s/classical/validation/classical_musicnet_1728__300s.npz,fa2bf5a428e2eedb9c7ccd12170eeb7d4a1ec69eb24a819cc7abc98c249bf7dd,graphs/modulation_tertile/300s/classical/validation/classical_musicnet_1728__300s.npz,3ce6282d34d268f73bcfc7892bdace9796f37818f8305e6ab6de84b03cd2e074,homology/persistence/modulation_tertile/300s/classical/validation/classical_musicnet_1728__300s.npz,dd18c767aa7bf88ae91f411d8c5650687c2801413b1bc97681fcea2921e74458,homology/persistence_sensitivity/modulation_tertile/300s/classical/validation/classical_musicnet_1728__300s.npz,3979326c8efdba7bab4c9c79640f7438f54a6f476c065b01859ad07d61a424b6,homology/descriptors/modulation_tertile/300s/classical/validation/classical_musicnet_1728__300s.json,493de388b4a5a92c40e208670fb27a429d10c1ad81d8f4f317f243f8c6fc2109,124,124,123,59,0.4796747967479675,3,6,1.0,1.0,0.7746933230143591,0.851668264941276,0.7752218628227675,0.23286403595743274,0.2265760362521658,0.6499999999999999,0.0,1.5,0.0,2,0,2,0,0.7,0,1,0,success,2026-08-02,
classical_musicnet_1729__180s,classical_musicnet_1729,classical,validation,180.0,modulation_tertile,features/modulation_tertile/180s/classical/validation/classical_musicnet_1729__180s.npz,5edd072d3b811587e541b94ba2541eb8c7685c79373dede121783829832c6b55,graphs/modulation_tertile/180s/classical/validation/classical_musicnet_1729__180s.npz,e67880d500ffeb98f7bfa9359ef3f004d722c71faaba446585276a9ad6b8f8c7,homology/persistence/modulation_tertile/180s/classical/validation/classical_musicnet_1729__180s.npz,8d9da070d753328134b2d36b17fc39d6986e1a89e7a517888d27f4895b13e28c,homology/persistence_sensitivity/modulation_tertile/180s/classical/validation/classical_musicnet_1729__180s.npz,a46676650cd6e14c7d7ec212bdfcceb8cf1811e8ff772ddde77c1b80326c7663,homology/descriptors/modulation_tertile/180s/classical/validation/classical_musicnet_1729__180s.json,493de388b4a5a92c40e208670fb27a429d10c1ad81d8f4f317f243f8c6fc2109,88,88,87,41,0.47126436781609193,3,6,1.0,1.0,0.865606067596667,0.9195118664077581,0.8369757701531975,0.1758488571806051,0.16626570435712376,0.4999999999999999,0.0,1.3333333333333333,0.0,3,0,3,0,0.5499999999999998,0,1,0,success,2026-08-02,
classical_musicnet_1729__300s,classical_musicnet_1729,classical,validation,300.0,modulation_tertile,features/modulation_tertile/300s/classical/validation/classical_musicnet_1729__300s.npz,4613362e109841554630021a2126f347beef8b983a8f628d396bff15ab6d2ed3,graphs/modulation_tertile/300s/classical/validation/classical_musicnet_1729__300s.npz,c8e1ca9dc3fa7616ce51defd57c39219630972e9f554f6acf9f183bca0fb8f7f,homology/persistence/modulation_tertile/300s/classical/validation/classical_musicnet_1729__300s.npz,8202380e54e7512bb49a4fabc49b155d98ad0dfc859b8b36b563b24cef91a36a,homology/persistence_sensitivity/modulation_tertile/300s/classical/validation/classical_musicnet_1729__300s.npz,6d8c7dccd15a00cb616190cd47475c54ae76703d9496950aedb3ab4652a6b034,homology/descriptors/modulation_tertile/300s/classical/validation/classical_musicnet_1729__300s.json,493de388b4a5a92c40e208670fb27a429d10c1ad81d8f4f317f243f8c6fc2109,148,148,147,68,0.46258503401360546,3,6,1.0,1.0,0.9034208147523146,0.9717261218359722,0.8845032336330713,0.1572030172613263,0.15143043518777374,0.7499999999999999,0.0,1.8333333333333333,0.0,3,0,3,0,0.8499999999999999,0,1,0,success,2026-08-02,
classical_musicnet_1730__180s,classical_musicnet_1730,classical,validation,180.0,modulation_tertile,features/modulation_tertile/180s/classical/validation/classical_musicnet_1730__180s.npz,39698d07bc5d0ca8ec2616bb7af62ced03eb0f8789b14d567bd08a67c6635c85,graphs/modulation_tertile/180s/classical/validation/classical_musicnet_1730__180s.npz,48bdc995a68c3455f4a677bc25164bd07fccda0a56a39c29b7b31b14097d089d,homology/persistence/modulation_tertile/180s/classical/validation/classical_musicnet_1730__180s.npz,8202380e54e7512bb49a4fabc49b155d98ad0dfc859b8b36b563b24cef91a36a,homology/persistence_sensitivity/modulation_tertile/180s/classical/validation/classical_musicnet_1730__180s.npz,9a441c71955bb5954ef77d0188991f2224f5c235ea33c64e8d643b4983b5f176,homology/descriptors/modulation_tertile/180s/classical/validation/classical_musicnet_1730__180s.json,493de388b4a5a92c40e208670fb27a429d10c1ad81d8f4f317f243f8c6fc2109,88,88,87,41,0.47126436781609193,3,6,1.0,1.0,0.8738361247524963,0.9542834691023423,0.8686262468984914,0.1782269784647906,0.1686714782143812,0.7499999999999999,0.0,1.8333333333333333,0.0,3,0,3,0,0.8499999999999999,0,1,0,success,2026-08-02,
classical_musicnet_1730__300s,classical_musicnet_1730,classical,validation,300.0,modulation_tertile,features/modulation_tertile/300s/classical/validation/classical_musicnet_1730__300s.npz,58eeadc6898fe1ea25dceaae797088f4fcc9d0b76eb8d4a306623744e627ba93,graphs/modulation_tertile/300s/classical/validation/classical_musicnet_1730__300s.npz,0bdf28685b5423fe1efdacd5d18dabcf3873f93a89174821e8595759a8766939,homology/persistence/modulation_tertile/300s/classical/validation/classical_musicnet_1730__300s.npz,8202380e54e7512bb49a4fabc49b155d98ad0dfc859b8b36b563b24cef91a36a,homology/persistence_sensitivity/modulation_tertile/300s/classical/validation/classical_musicnet_1730__300s.npz,9a441c71955bb5954ef77d0188991f2224f5c235ea33c64e8d643b4983b5f176,homology/descriptors/modulation_tertile/300s/classical/validation/classical_musicnet_1730__300s.json,493de388b4a5a92c40e208670fb27a429d10c1ad81d8f4f317f243f8c6fc2109,148,148,147,71,0.48299319727891155,3,6,1.0,1.0,0.8983934544819949,0.9680643107241288,0.8811701095185733,0.1629413670229997,0.15720808871493802,0.7499999999999999,0.0,1.8333333333333333,0.0,3,0,3,0,0.8499999999999999,0,1,0,success,2026-08-02,
classical_musicnet_1739__180s,classical_musicnet_1739,classical,validation,180.0,modulation_tertile,features/modulation_tertile/180s/classical/validation/classical_musicnet_1739__180s.npz,66ff58a9ac0cb8a6b06ee1debb34219e0638b6af14f76f6b33d216bfc1f80b56,graphs/modulation_tertile/180s/classical/validation/classical_musicnet_1739__180s.npz,32824c06c97fe02c00e45473c70e45047ccbae5895bb8478681b05900542a2ce,homology/persistence/modulation_tertile/180s/classical/validation/classical_musicnet_1739__180s.npz,cee6ea1c69f053ba997bd54c2ccd0141824a0a9d2214988df04f80986187d631,homology/persistence_sensitivity/modulation_tertile/180s/classical/validation/classical_musicnet_1739__180s.npz,91436d92a38bb69f2569eda440b6ede8e7ec4bb6a14736210a97c80b2c0bfccd,homology/descriptors/modulation_tertile/180s/classical/validation/classical_musicnet_1739__180s.json,493de388b4a5a92c40e208670fb27a429d10c1ad81d8f4f317f243f8c6fc2109,88,88,87,52,0.5977011494252874,3,5,0.8333333333333334,0.8,0.7401119303352448,0.6928124102774947,0.6306250325284619,0.2992469282600079,0.29109863672814756,0.4749999999999999,0.0,1.1666666666666667,0.0,2,0,2,0,0.4999999999999999,0,1,0,success,2026-08-02,
classical_musicnet_1739__300s,classical_musicnet_1739,classical,validation,300.0,modulation_tertile,features/modulation_tertile/300s/classical/validation/classical_musicnet_1739__300s.npz,d862ffe91807267604deef7ff3696afd2eb28a6705d14aef79e98a6cb28d77b7,graphs/modulation_tertile/300s/classical/validation/classical_musicnet_1739__300s.npz,a9360c709acbdb8223b83ff148ac1ecaae5fb79bfe93c0226d696dff4062fada,homology/persistence/modulation_tertile/300s/classical/validation/classical_musicnet_1739__300s.npz,5a75938f39243f0bac789bbf38a58fc3a7f2c61bd9b969cc5468364aea65417d,homology/persistence_sensitivity/modulation_tertile/300s/classical/validation/classical_musicnet_1739__300s.npz,87d7f34e7855205c1757bc13e9b360533b77bafb4a507cb791d9db9299c17cb1,homology/descriptors/modulation_tertile/300s/classical/validation/classical_musicnet_1739__300s.json,493de388b4a5a92c40e208670fb27a429d10c1ad81d8f4f317f243f8c6fc2109,148,148,147,74,0.5034013605442177,3,6,1.0,1.0,0.8130520463634672,0.8344839623544226,0.7595800365259884,0.22476745800360962,0.21945764607212748,0.5749999999999998,0.0,1.5,0.0,3,0,3,0,0.6499999999999998,0,1,0,success,2026-08-02,
